make,model,year,milage,fuel,horsepower,transmission,price
Peugeot,207,2010,97000,Petrol,72,Manual,2450
Vauxhall,Corsa,2019,8891,Petrol,89,Manual,10999
Smart,fortwo,2010,66000,Petrol,71,Automatic,2970
Peugeot,107,2012,38000,Petrol,68,Manual,4190
Peugeot,108,2018,2515,Petrol,71,Manual,9495
Lexus,IS,2001,123000,Petrol,153,Automatic,2500
Vauxhall,Meriva,2013,39000,Petrol,99,Manual,5350
Ford,Ranger,2018,40000,Diesel,197,Manual,23000
Ford,Ranger,2019,4000,Diesel,158,Manual,30000
Suzuki,Swift,2018,18000,Hybrid,110,Manual,11595
Skoda,Yeti,2017,10000,Petrol,109,Automatic,19200
MINI,Mini,2016,23000,Petrol,134,Manual,14995
Audi,A1,2015,48419,Petrol,123,Automatic,13695
Ford,Puma,2020,5000,Petrol,153,Manual,24662
Kia,Sportage,2018,20001,Petrol,130,Manual,19500
Ford,Kuga,2017,39403,Petrol,148,Manual,15995
Ford,Fiesta,2018,18388,Petrol,99,Automatic,15648
Volkswagen,Polo,2015,40000,Petrol,59,Manual,8179
Volkswagen,Golf,2017,60000,Petrol,121,Manual,13679
Renault,Captur,2017,16400,Petrol,90,Manual,11379
Vauxhall,Astra,2017,24400,Petrol,148,Automatic,11879
BMW,2,2016,24900,Petrol,134,Manual,14479
Volkswagen,Golf,2014,36500,Petrol,120,Automatic,9800
Vauxhall,Corsa,2019,13419,Petrol,74,Manual,10495
Volkswagen,Golf,2007,92000,Petrol,59,Manual,1990
Mercedes-Benz,Cla,2013,67311,Diesel,170,Automatic,15150
Citroen,C3,2019,19800,Petrol,109,Manual,11779
Mercedes-Benz,C-Class,2016,84590,Hybrid,275,Automatic,16479
Ford,EcoSport,2016,39400,Petrol,123,Manual,9979
Volkswagen,Golf,2020,8700,Petrol,148,Automatic,23995
Audi,A3,2021,2918,Petrol,148,Automatic,31700
Ford,Ecosport,2015,39635,Petrol,123,Manual,9950
Nissan,Micra,2014,87000,Petrol,79,Automatic,5500
Audi,Q5,2018,11717,Petrol,248,Automatic,34900
Vauxhall,Corsa,2018,69000,Petrol,74,Manual,7492
Nissan,Qashqai,2018,48968,Petrol,113,Manual,17449
Volkswagen,Polo,2014,19000,Petrol,89,Automatic,11995
BMW,3,2016,62700,Hybrid,248,Automatic,15679
Mercedes-Benz,CLA,2015,53800,Petrol,122,Automatic,17179
BMW,X2,2019,15424,Petrol,189,Automatic,28000
BMW,X1,2018,54744,Petrol,138,Manual,17300
Mercedes-Benz,GLA-Class,2018,14098,Petrol,154,Manual,25300
Audi,A4,2017,37235,Petrol,148,Manual,15100
BMW,1,2018,21171,Petrol,335,Automatic,26200
BMW,3,2015,29967,Petrol,181,Automatic,18300
Honda,Civic,2009,63000,Petrol,138,Manual,3785
Vauxhall,Crossland,2020,361,Petrol,128,Automatic,19914
MINI,Mini,2019,30334,Petrol,189,Automatic,22349
Audi,A4,2017,40079,Petrol,248,Automatic,26900
Mercedes,COUPE,1999,6255,Petrol,389,Automatic,45000
LAND,ROVER,2020,14970,Diesel,296,Automatic,61950
FERRARI,488,2018,950,Petrol,660,SemiAutomatic,174950
Limited,Physically,2021,50,Electric,589,Automatic,102080
1,Move,2019,5248,Petrol,59,Manual,10695
I20,Mpi,2017,41897,Petrol,83,Manual,8495
Qashqai,Hatchback,2017,5378,Petrol,163,Manual,16795
2016,FORD,2016,12500,Petrol,410,Automatic,33500
2018,18,2018,22500,Diesel,201,Automatic,29750
2008,57,2008,112144,Diesel,75,Manual,2750
2009,59,2009,85444,Petrol,168,Manual,5450
2017,67,2017,81000,Diesel,101,Manual,10250
BMW,3,2020,12940,Diesel,188,Manual,29945
Mercedes-Benz,A,2016,42637,Diesel,134,Automatic,19000
Abarth,595,2013,49000,Petrol,160,Manual,9990
Mercedes-Benz,A,2017,39000,Diesel,107,Manual,15990
Land,Rover,2014,62000,Diesel,258,Automatic,33999
Citroen,C4,2011,130000,Diesel,91,Manual,2000
Bentley,Continental,2016,15600,Petrol,521,Automatic,82950
Vauxhall,Corsa,2016,27000,Petrol,74,Manual,8999
Bentley,Continental,2008,70000,Petrol,550,Automatic,28999
Bentley,Arnage,2008,22000,Petrol,500,Automatic,52950
Land,Rover,2018,51700,Diesel,255,Automatic,46790
Kia,Sorento,2017,23912,Diesel,197,Automatic,29400
Mercedes-Benz,CLA,2016,53125,Petrol,375,Automatic,27750
Skoda,Yeti,2009,102000,Diesel,140,Manual,5295
Peugeot,3008,2019,5750,Diesel,129,Automatic,26750
Mercedes-Benz,E,2019,32500,Diesel,191,Automatic,24850
Honda,CR-V,2020,5843,Petrol,190,CVT,32750
Honda,CR-V,2020,8744,Hybrid,144,CVT,33950
Honda,CR-V,2020,8274,Hybrid,144,CVT,33950
Honda,CR-V,2021,4000,Hybrid,144,CVT,34950
Honda,Civic,2020,4376,Petrol,315,Manual,37950
Ford,Mondeo,2015,29493,Diesel,148,Manual,13975
Honda,CR-V,2020,7810,Hybrid,144,CVT,31950
Honda,CR-V,2020,9057,Hybrid,144,CVT,35450
BMW,2,2016,29493,Petrol,134,Automatic,18980
Audi,A5,2021,5000,Diesel,161,Automatic,44980
Audi,A3,2018,25655,Diesel,114,Automatic,21480
Audi,A5,2019,5650,Petrol,188,Automatic,30980
Audi,A4,2017,36521,Diesel,188,Manual,20980
Audi,A5,2021,5000,Diesel,161,Automatic,44980
Audi,TT,2017,11655,Petrol,394,Automatic,45980
Audi,A6,2021,5000,Diesel,201,Automatic,59980
Volvo,S60,2019,17999,Petrol,246,Automatic,27490
Volvo,XC40,2018,44600,Diesel,188,Automatic,33950
Nissan,Qashqai,2019,17690,Petrol,140,Manual,20686
Volkswagen,Golf,2017,48896,Petrol,113,Automatic,13400
Audi,Q3,2018,41143,Petrol,148,Manual,22780
MINI,HATCHBACK,2015,56662,Petrol,134,Manual,10400
Peugeot,2008,2020,17432,Petrol,99,Manual,21700
Volkswagen,Polo,2015,41238,Petrol,89,Manual,9800
Peugeot,208,2019,12496,Diesel,101,Manual,11900
Audi,Q3,2018,27093,Petrol,148,Automatic,26150
Volkswagen,Tiguan,2014,55461,Diesel,138,Manual,13199
Volkswagen,T-roc,2018,12500,Petrol,113,Manual,22299
Audi,Rs,2020,1840,Petrol,592,Automatic,118990
MINI,HATCHBACK,2018,17000,Petrol,189,Manual,17743
Volkswagen,Golf,2018,19954,Petrol,128,Manual,18599
Land,Rover,2019,12466,Diesel,178,Automatic,42490
BMW,X5,2017,23655,Diesel,255,Automatic,39490
Audi,Q5,2018,49152,Diesel,188,Automatic,29490
Audi,A1,2018,10334,Petrol,228,Manual,25990
Audi,A5,2017,30066,Diesel,188,Manual,20990
Audi,TT,2019,15004,Petrol,194,Automatic,28990
Audi,A3,2018,12000,Petrol,148,Manual,19990
Audi,Q7,2018,36732,Diesel,282,Automatic,47990
Audi,Q5,2021,5000,Petrol,262,Automatic,41490
Audi,A3,2020,8510,Diesel,114,Manual,28450
Audi,Q5,2021,3568,Diesel,201,Automatic,51990
LAND,ROVER,2017,42935,Diesel,237,Automatic,47000
PORSCHE,TAYCAN,2021,9500,Electric,402,Automatic,90000
BENTLEY,CONTINENTAL,2019,10906,Petrol,626,Automatic,158000
LAND,ROVER,2018,36900,Diesel,237,Automatic,48750
LAND,ROVER,2017,51354,Diesel,255,Automatic,44750
MERCEDES-BENZ,SLC,2017,46250,Diesel,201,Automatic,22500
BMW,X3,2015,28210,Diesel,255,Automatic,26500
BMW,X5,2019,26667,Diesel,261,Automatic,55000
BMW,3,2019,24768,Diesel,188,Automatic,33500
BMW,X3,2019,18485,Diesel,188,Automatic,36000
BMW,X3,2017,37554,Diesel,188,Automatic,23500
BMW,4,2020,4517,Diesel,188,Automatic,32000
MINI,HATCHBACK,2018,24400,Petrol,134,Automatic,18750
MINI,HATCHBACK,2018,8065,Petrol,134,Manual,15250
BMW,3,2021,8375,Diesel,188,Automatic,38750
JAGUAR,XE,2017,21479,Petrol,197,Automatic,24000
MINI,HATCHBACK,2017,29481,Petrol,134,Automatic,15500
MINI,CLUBMAN,2019,9000,Petrol,134,Manual,22750
BMW,1,2015,50000,Diesel,114,Manual,14200
PORSCHE,911,2018,3993,Petrol,572,Automatic,150000
BMW,1,2015,49817,Diesel,114,Manual,12000
Seat,Leon,2019,17200,Petrol,188,Automatic,18499
Ford,Fiesta,2018,43701,Petrol,99,Manual,11740
Vauxhall,Corsa,2019,20344,Petrol,74,Manual,9795
Land,Rover,2019,7446,Diesel,302,Automatic,57500
Mercedes-Benz,C-Class,2001,170685,Petrol,129,Automatic,995
Vauxhall,Corsa,2010,110000,Petrol,98,Manual,1975
Mercedes-Benz,C,2020,7829,Petrol,503,Automatic,74480
Audi,A7,2020,27915,Petrol,335,Automatic,39995
Audi,TT,2018,21828,Petrol,394,Automatic,44790
Hyundai,Tucson,2018,15012,Petrol,130,Manual,16390
Ford,Ranger,2015,76651,Diesel,197,Manual,17480
Audi,Q5,2019,16601,Petrol,241,Automatic,40500
Ford,Fiesta,2020,10762,Petrol,123,Manual,17999
Vauxhall,Corsa,2006,59000,Petrol,80,Manual,1495
BMW,2,2015,51967,Petrol,322,Automatic,20500
Audi,TT,2013,36004,Petrol,208,Automatic,13750
Ford,Focus,2021,2949,Diesel,118,Automatic,25395
BMW,4,2017,27991,Diesel,308,Automatic,26500
Honda,Jazz,2018,9422,Petrol,101,CVT,14750
Renault,Clio,2014,30660,Petrol,75,Manual,6995
Vauxhall,Corsa,2020,14613,Petrol,74,Manual,12250
BMW,M4,2018,35000,Petrol,444,SemiAutomatic,39995
Ford,Fiesta,2018,16458,Petrol,84,Manual,10989
Renault,Megane,2021,12511,Hybrid,160,Automatic,29995
Vauxhall,Adam,2019,5751,Petrol,69,Manual,11495
Audi,A8,2021,2500,Diesel,282,Automatic,57990
Audi,R8,2016,26542,Petrol,532,Automatic,86990
SEAT,Arona,2018,16555,Diesel,114,Manual,14295
Land,Rover,2011,59000,Diesel,313,Automatic,21950
Kia,Sportage,2019,15645,Petrol,174,Automatic,25650
Aston,Martin,2021,715,Petrol,527,Automatic,179995
Bentley,Continental,1998,51000,Petrol,384,Automatic,65950
Ford,Ka,2012,101000,Petrol,68,Manual,1950
Suzuki,Alto,2014,32716,Petrol,68,Manual,3990
2018,18,2018,90953,Diesel,118,Manual,13495
2018,18,2018,66816,Diesel,125,Manual,16995
2019,19,2019,6255,Hybrid,121,Automatic,14480
2016,SEAT,2016,25000,Diesel,150,Manual,12995
1,Series,2018,18800,Petrol,335,Automatic,25995
5,V8,2020,4500,Petrol,567,Automatic,89980
Ferrari,488,2016,15000,Petrol,660,SemiAutomatic,155000
Honda,NSX,1997,49500,Petrol,252,Automatic,51995
Volkswagen,Golf,2018,38093,Petrol,306,Manual,24990
Volkswagen,Golf,2019,23759,Petrol,113,Manual,15850
Nissan,Micra,2021,4501,Petrol,91,Manual,14800
Nissan,Juke,2021,5501,Petrol,115,Automatic,20500
Nissan,Juke,2021,3901,Petrol,115,Automatic,21750
Volkswagen,Tiguan,2021,8000,Petrol,315,Automatic,43999
Mitsubishi,Eclipse,2019,28832,Petrol,161,Manual,17902
Honda,CR-V,2021,4994,Hybrid,144,Automatic,38999
Mercedes-Benz,A,2018,17625,Petrol,102,Automatic,20160
Ford,EcoSport,2019,9130,Petrol,123,Manual,18849
Ford,Fiesta,2020,4672,Petrol,123,Manual,19100
Land,Rover,2002,99000,Diesel,136,Manual,6995
Honda,CR-V,2004,125000,Petrol,148,Manual,2995
Mercedes-Benz,C-Class,2010,70035,Diesel,170,Automatic,5995
Volkswagen,Polo,2017,23123,Petrol,89,Manual,10998
Skoda,Octavia,2020,11094,Petrol,148,Manual,21790
Audi,TT,2015,59000,Petrol,227,Automatic,18495
Honda,CR-Z,2012,46000,Hybrid,123,Manual,7499
Land,Rover,2008,86000,Diesel,272,Automatic,9985
Ford,Focus,2017,39710,Diesel,118,Manual,11999
Audi,A3,2018,14954,Petrol,148,Automatic,19698
Honda,Civic,2017,37332,Petrol,180,Manual,17498
MINI,Mini,2017,77576,Petrol,228,Manual,15600
Fiat,500,2010,90800,Petrol,69,Manual,2490
Seat,Leon,2009,87000,Petrol,123,Manual,2495
MINI,Mini,2017,41776,Petrol,189,Manual,16395
Ford,Ka,2014,52381,Petrol,68,Manual,3995
BMW,5,2010,109000,Petrol,402,Automatic,11494
Renault,Kangoo,2016,70000,Diesel,75,Manual,6995
Nissan,X-Trail,2006,102200,Petrol,162,Automatic,2890
Mazda,CX-3,2017,52000,Petrol,118,Manual,11995
Kia,Sportage,2017,26084,Petrol,130,Manual,15500
Mercedes,benz,2021,5999,Diesel,148,Automatic,29990
Citroen,C3,2017,25217,Petrol,80,Manual,8489
Nissan,Qashqai,2010,66000,Petrol,117,Manual,5450
Vauxhall,Corsa,2018,17646,Petrol,148,Manual,11700
Toyota,Yaris,2020,3531,Petrol,110,Manual,15800
Vauxhall,Zafira,2011,111000,Petrol,113,Manual,1795
Skoda,Superb,2021,6500,Hybrid,215,Automatic,49999
MINI,Mini,2018,34300,Petrol,134,Manual,14000
Vauxhall,Corsa,2018,25700,Petrol,89,Manual,9500
Fiat,500,2017,24474,Petrol,69,Manual,8150
BMW,3,2003,115000,Petrol,168,Automatic,1995
BMW,3,2001,102000,Petrol,168,Manual,2495
Jaguar,XJR,2007,56060,Petrol,400,Automatic,19950
MERCEDES-BENZ,GLA,2015,58531,Diesel,168,Automatic,19850
Mercedes-Benz,GLC,2017,39226,Diesel,168,Automatic,29990
Bentley,Flying,2020,14995,Petrol,626,Automatic,179895
MERCEDES-BENZ,GLC,2019,27900,Diesel,168,Automatic,36500
Ford,EcoSport,2018,8907,Petrol,123,Manual,15799
Peugeot,RCZ,2011,59000,Petrol,156,Manual,6299
Renault,Megane,2010,75500,Petrol,247,Manual,9795
LAND,ROVER,2003,121000,Diesel,121,Manual,24850
Ford,Fiesta,2019,9246,Petrol,99,Manual,14250
BMW,M3,2017,9559,Petrol,444,Automatic,45000
AUDI,R8,2014,35600,Petrol,424,Automatic,53000
BMW,M4,2018,15582,Petrol,444,Automatic,41500
LAND,ROVER,2019,13679,Diesel,302,Automatic,64000
SEAT,Arona,2021,2699,Petrol,108,Automatic,20790
Audi,A3,2015,41725,Petrol,148,Automatic,17495
Nissan,Micra,2019,11353,Petrol,115,Manual,12495
Nissan,Juke,2018,23609,Petrol,111,Manual,13495
Ford,Grand,2011,58833,Petrol,123,Manual,7490
Audi,Q5,2021,1565,Diesel,201,Automatic,44990
Ford,EcoSport,2019,13908,Petrol,123,Manual,14990
Mercedes-Benz,Glc,2018,17989,Diesel,168,Automatic,34450
Audi,A4,2018,33218,Petrol,188,SemiAutomatic,24995
Audi,TT,2015,47991,Diesel,182,Manual,17495
Audi,A4,2018,34668,Petrol,188,Automatic,23450
BMW,1,2020,7647,Diesel,148,Automatic,24690
Audi,Q5,2021,3500,Diesel,201,Automatic,42990
Audi,E-tron,2020,6955,Electric,402,Automatic,71490
Jaguar,F-PACE,2019,7529,Diesel,178,Automatic,38999
Fiat,Panda,2015,21000,Petrol,69,Manual,5250
Porsche,Macan,2019,6844,Petrol,349,Automatic,59900
Porsche,Panamera,2018,29122,Hybrid,456,Automatic,74900
BMW,Z4,2007,31000,Petrol,148,Manual,6990
Volkswagen,Golf,2021,5000,Diesel,197,Automatic,33800
Audi,RS3,2018,26915,Petrol,394,Automatic,43740
Audi,Q3,2018,43000,Diesel,148,Manual,19480
Audi,A6,2018,34000,Diesel,188,Automatic,26230
Audi,A4,2019,47000,Diesel,148,Automatic,22500
Audi,A4,2019,33000,Diesel,148,Automatic,22850
McLaren,720S,2021,2000,Petrol,711,Automatic,229950
MG,MG,2019,9944,Petrol,110,Automatic,12495
2019,19,2019,34750,Diesel,209,Automatic,27500
2019,69,2019,41000,Hybrid,219,Automatic,26995
2016,66,2016,45000,Diesel,107,Manual,14895
Ford,Focus,2019,8760,Diesel,118,Manual,18300
Dacia,Sandero,2018,34093,Petrol,90,Manual,6870
Audi,A3,2019,5632,Petrol,148,Automatic,25500
SEAT,Arona,2018,16991,Diesel,114,Manual,14570
Audi,Q2,2017,34000,Petrol,148,Automatic,19899
Fiat,500,2011,71843,Petrol,85,Manual,3199
Mitsubishi,ASX,2020,7500,Petrol,115,Manual,16449
Ford,EcoSport,2019,11679,Petrol,138,Manual,17500
Ford,EcoSport,2020,6250,Petrol,123,Manual,19789
Suzuki,Vitara,2018,10407,Petrol,118,Manual,16050
Audi,SQ5,2016,51642,Diesel,335,Automatic,33000
Ford,Fiesta,2013,62400,Petrol,80,Manual,6000
Ford,Mustang,2018,4503,Petrol,313,Automatic,39498
Mercedes-Benz,CLA,2018,24830,Petrol,121,Automatic,23500
Renault,Captur,2018,16399,Diesel,90,Automatic,15660
Kia,Sportage,2020,9081,Petrol,174,Automatic,26000
Audi,TT,2015,76160,Petrol,227,Automatic,17300
Hyundai,I10,2019,12099,Petrol,65,Manual,8710
Vauxhall,Crossland,2020,273,Petrol,128,Automatic,19290
BMW,3,2017,24564,Diesel,255,Automatic,21600
Dacia,Sandero,2018,19503,Petrol,90,Manual,7731
Volkswagen,Golf,2018,26603,Diesel,182,Manual,21750
Ford,Fiesta,2019,8815,Petrol,99,Manual,15310
Ford,Ecosport,2018,6227,Petrol,123,Manual,17040
Vauxhall,Grandland,2020,4919,Petrol,128,Manual,21240
Ford,Fiesta,2018,45591,Petrol,123,Manual,11680
Land,Rover,2016,54677,Diesel,178,Automatic,21880
Ford,Focus,2019,13746,Petrol,276,Manual,26550
Lexus,NX,2019,3521,Hybrid,194,Automatic,36700
Vauxhall,Corsa,2018,34376,Petrol,89,Manual,8680
Peugeot,108,2019,11735,Petrol,71,Manual,8170
Kia,Picanto,2018,31054,Petrol,66,Manual,7584
Kia,Sportage,2019,8044,Petrol,130,Manual,22280
Lexus,RX,2021,8000,Hybrid,308,Manual,51450
Hyundai,I10,2018,17589,Petrol,65,Manual,8060
Vauxhall,Corsa,2017,12424,Petrol,74,Manual,9120
BMW,Z4,2020,7331,Petrol,254,Automatic,38290
Ford,Fiesta,2020,3729,Petrol,197,Manual,24395
Citroen,C1,2010,75000,Petrol,67,Manual,2475
Ford,Ranger,2015,101500,Diesel,148,Manual,13995
Suzuki,Swift,2018,26818,Hybrid,88,Manual,11851
Vauxhall,Mokka,2017,27500,Petrol,138,Manual,12995
Mitsubishi,L200,2008,102000,Diesel,134,Automatic,6995
Jaguar,X-TYPE,2009,95638,Diesel,130,Manual,2785
Ford,Fiesta,2019,9219,Petrol,99,Manual,14200
Mazda,MX-5,2019,9959,Petrol,181,Manual,21000
DS,DS,2017,18525,Petrol,129,Manual,10712
Skoda,Kamiq,2020,11317,Petrol,114,Manual,18399
MINI,Mini,2018,28821,Petrol,134,Automatic,17699
Volkswagen,Caddy,2016,76837,Diesel,101,Manual,9494
Ford,Transit,2018,13928,Diesel,118,Manual,16994
Ford,Ranger,2018,14185,Diesel,197,Automatic,24994
Volkswagen,Transporter,2017,60439,Diesel,101,Manual,19994
Ford,Transit,2014,64673,Diesel,99,Manual,15994
Ford,Mondeo,2011,52000,Petrol,145,Manual,5499
Vauxhall,Astra,2015,42177,Petrol,113,Manual,5299
Nissan,Micra,2016,15352,Petrol,79,Automatic,10995
2020/70,Porsche,2020,2929,Petrol,414,Manual,92950
FERRARI,488,2020,1200,Petrol,711,SemiAutomatic,295000
BMW,E39,2002,29915,Petrol,189,Automatic,12995
Vauxhall,Mokka,2017,20700,Petrol,138,Manual,13799
Ford,Focus,2016,29214,Petrol,247,Manual,17995
Vauxhall,ADAM,2016,18340,Petrol,69,Manual,8401
Fiat,500,2018,8750,Petrol,69,Manual,9895
Hyundai,i10,2018,11000,Petrol,65,Manual,8490
Honda,Civic,2008,72400,Petrol,198,Manual,6590
Suzuki,Vitara,2018,17344,Petrol,118,Automatic,15556
Fiat,500,2014,44500,Petrol,160,Manual,10250
MINI,Mini,2015,89000,Petrol,184,Manual,9999
Fiat,500,2017,20000,Petrol,69,Manual,8000
Vauxhall,Astra,2007,103052,Petrol,114,Manual,1995
Ford,Fiesta,2008,61590,Petrol,80,Manual,2795
Vauxhall,Corsavan,2012,71359,Diesel,94,Manual,3995
Fiat,500,2012,65424,Petrol,69,Manual,3995
Hyundai,ix20,2011,54083,Petrol,89,Manual,4995
Peugeot,107,2013,68135,Petrol,68,Manual,2995
Ford,Ka,2009,58231,Petrol,68,Manual,2495
Ford,Ka,2011,81013,Petrol,68,Manual,2995
Vauxhall,Astra,2007,133565,Petrol,140,Automatic,1995
Vauxhall,Corsa,2017,59555,Petrol,202,Manual,8795
Honda,Jazz,2009,106267,Petrol,98,Manual,2995
Citroen,C4,2013,86125,Diesel,115,Manual,4495
Renault,Megane,2010,105698,Diesel,106,Manual,2695
Vauxhall,Corsa,2014,54364,Petrol,83,Manual,5195
Vauxhall,Corsa,2012,90665,Petrol,64,Manual,2995
Ford,Fiesta,2015,60511,Petrol,80,Manual,6295
Ford,Ka,2009,48100,Petrol,68,Manual,2995
Porsche,Boxster,2018,21950,Petrol,345,Automatic,49995
Ford,Fiesta,2012,135362,Diesel,94,Manual,3695
Citroen,C1,2013,70691,Petrol,67,Manual,3495
Peugeot,107,2008,59985,Petrol,67,Manual,1995
Vauxhall,Corsa,2013,101798,Petrol,98,Manual,2995
Toyota,Yaris,2008,102968,Diesel,88,Manual,2695
Peugeot,308,2010,107907,Diesel,88,Manual,2295
Audi,A1,2018,4762,Petrol,93,Automatic,17799
Peugeot,307,2004,90000,Petrol,107,Manual,995
Chrysler,Ypsilon,2014,65000,Petrol,69,Manual,2695
Volkswagen,Golf,2020,13947,Petrol,128,Manual,19990
Seat,Ibiza,2016,46000,Petrol,74,Manual,4500
Bentley,Continental,2011,8000,Petrol,567,Automatic,64980
Mazda,Mazda2,2020,13250,Petrol,89,Manual,15250
Dacia,Sandero,2016,44323,Petrol,90,Manual,6259
Vauxhall,Astra,2013,44100,Petrol,276,Manual,13350
Audi,RS5,2017,47000,Petrol,444,Automatic,45000
Kia,Stonic,2019,2562,Petrol,98,Manual,15886
Audi,A1,2016,30529,Petrol,123,Manual,14500
Vauxhall,ADAM,2018,40204,Petrol,69,Manual,8199
Ford,Focus,2010,129443,Petrol,125,Manual,1795
Seat,Ibiza,2008,50418,Petrol,84,Manual,3295
Vauxhall,Corsa,2021,7600,Petrol,99,Manual,14989
Mazda,MX-5,2018,10023,Petrol,129,Manual,16599
Land,rover,2018,23100,Diesel,255,Automatic,59790
Suzuki,Ignis,2017,27192,Petrol,88,Manual,8995
Alfa,Romeo,2010,95000,Diesel,120,Manual,2695
Audi,A3,2017,51000,Petrol,148,Automatic,19495
Mazda,MX-5,2015,11243,Petrol,129,Manual,16595
Ford,Transit,2011,130000,Diesel,115,Manual,5990
Nissan,X-Trail,2018,21000,Petrol,163,Manual,17299
BMW,1,2018,14386,Petrol,134,Manual,21099
MINI,Mini,2018,15079,Petrol,134,Automatic,21443
BMW,3,2010,96000,Petrol,141,Manual,3985
BMW,2,2016,29348,Petrol,322,Manual,20999
Hyundai,i20,2020,10853,Petrol,83,Manual,14199
Renault,Captur,2019,25095,Petrol,88,Manual,14999
Nissan,Qashqai,2018,18948,Petrol,113,Automatic,21099
Ford,Focus,2019,13800,Petrol,125,Manual,20299
Toyota,Corolla,2020,13101,Hybrid,181,Automatic,26720
Audi,A4,2013,89760,Diesel,161,Manual,8495
Suzuki,Vitara,2019,13971,Petrol,111,Manual,13999
Land,Rover,2010,129978,Diesel,271,Automatic,10995
Vauxhall,Astra,2004,97000,Petrol,103,Manual,1150
BMW,4,2018,32827,Petrol,181,Automatic,22999
BMW,3,2003,104000,Petrol,141,Manual,2595
Ford,Fiesta,2020,11852,Petrol,94,Manual,17999
MINI,Mini,2018,25711,Petrol,134,Manual,13900
Land,Rover,2007,125000,Diesel,272,Automatic,9000
MINI,Mini,2017,25912,Petrol,189,Manual,14250
Ford,Kuga,2019,14750,Petrol,148,Manual,21512
Volkswagen,Eos,2008,70000,Petrol,168,Automatic,3995
Volkswagen,Golf,2016,23300,Petrol,298,Manual,22747
Mercedes-Benz,C-Class,2017,15000,Petrol,503,Automatic,47995
Skoda,Rapid,2014,108651,Petrol,84,Manual,3990
Jaguar,XE,2019,7784,Petrol,197,Automatic,27250
Ford,Focus,2012,57751,Petrol,103,Manual,5795
Seat,Ateca,2018,16043,Petrol,114,Manual,18553
MINI,Mini,2016,40489,Petrol,134,Manual,13699
Volkswagen,Golf,2016,32499,Petrol,218,Automatic,20999
Suzuki,Swift,2014,26250,Petrol,94,Automatic,7480
Volkswagen,Passat,2020,13960,Petrol,188,Automatic,21989
Fiat,Panda,2012,39000,Petrol,69,Manual,2999
Porsche,Boxster,2007,88000,Petrol,241,Manual,11500
Vauxhall,Zafira,2009,101390,Petrol,113,Manual,1695
Fiat,500,2019,11112,Petrol,68,Manual,11299
Ford,Focus,2010,73150,Petrol,99,Automatic,2250
BMW,3,2010,70000,Petrol,141,Manual,6995
Vauxhall,Corsa,2018,17135,Petrol,89,Automatic,11995
Toyota,Yaris,2015,26381,Petrol,69,Manual,6990
Audi,SQ5,2018,14155,Petrol,349,Automatic,43499
Mazda,Mazda3,2021,1600,Petrol,121,Manual,21390
Volkswagen,up!,2020,2027,Petrol,64,Manual,12400
Fiat,Punto,2010,36745,Petrol,77,Manual,1695
Vauxhall,Astra,2012,81000,Petrol,113,Manual,1999
Chevrolet,Cruze,2010,39000,Petrol,111,Manual,2995
Vauxhall,Corsa,2015,44000,Petrol,69,Manual,6395
Mercedes-Benz,C-Class,2018,60000,Petrol,396,Automatic,31949
Audi,A1,2013,41000,Petrol,122,Automatic,9250
Kia,Sportage,2018,30305,Petrol,174,Manual,19508
Land,Rover,2017,32543,Diesel,178,Manual,22995
Nissan,Note,2013,58000,Petrol,80,Manual,5250
Toyota,Yaris,2013,69000,Petrol,70,Manual,4750
BMW,1,2006,145000,Diesel,161,Manual,1487
Hyundai,i30,2017,41000,Petrol,118,Manual,10495
Toyota,AYGO,2015,47777,Petrol,69,Manual,5695
Vauxhall,Corsa,2018,13517,Petrol,99,Manual,10450
BMW,4,2019,18152,Petrol,181,Automatic,25999
Vauxhall,Corsa,2019,8640,Petrol,89,Manual,10999
Citroen,C4,2020,8605,Petrol,129,Automatic,17599
Citroen,C3,2020,7579,Petrol,82,Manual,13599
Audi,A3,2015,34000,Petrol,148,Automatic,17600
Ford,Fiesta,2020,10881,Petrol,94,Manual,16599
Citroen,C3,2020,9720,Petrol,82,Manual,13599
Ford,Fiesta,2020,8660,Petrol,94,Manual,17599
Citroen,C3,2020,6381,Petrol,82,Manual,13599
Citroen,C4,2020,7096,Petrol,129,Automatic,17599
Nissan,Juke,2017,22000,Petrol,211,Automatic,15700
Hyundai,Kona,2018,25225,Petrol,118,Manual,15690
Vauxhall,Corsa,2013,46095,Petrol,83,Manual,5995
BMW,1,2010,50500,Diesel,174,Manual,7995
Seat,Leon,2017,39097,Petrol,296,Automatic,20599
